8550,"INSTRUMENTS/APPLIANCES FOR DENTISTRY, SURGERY, MEASURING, CALIBRATING, TESTING, DRAWING, DENTAL BASE PLATES, FILLING MATERIALS, IMPRESSION MATERIALS, ELECTRONIC INSTRUMENTS/ EQUIPMENT (FOR SCIENTIFIC, LABORATORY, INDUSTRIAL USE, RADIO BROADCASTING, TELEVISION BROADCASTING), ELECTRO MAGNETS, ELECTRONIC VACUUM SYSTEMS, FREQUENCY STANDARDS/COUNTERS, LINEAR ACCELERATORS, OSCILLOSCOPES, SIGNAL GENERATORS, SPECTROMETERS, VOLTIMETER/OSCILLATORS, LABORATORY RECORDERS, TAPE RECORDERS (OTHER THAN FOR REPRODUCING SOUND), SIGNAL PROCESSING INSTRUMENTS, PULSE TRANSMITTING DEVICES, ANALYSING SCALES, MICROSCOPES, TELESCOPES,BINOCULARS, SPECTACLES, LENSES, PHOTOGRAPHIC EQUIPMENT (INCLUDING SUPPLIES), PROJECTION EQUIPMENT - INCLUDING FILM, PRINTED ADVERTISING POSTERS, PHOTOGRAPHS WHEN SHIPPED WITH THE MAIN ARTICLE -, GUIDED MISSILE PARTS, KLYSTRON, MAGNETRON, ELECTRIC SWITCHING TUBES, ELECTRIC TRAVELLING WAVETUBES, TELEVISION CAMERA TUBES, TELEVISION PICTURE TUBES, THYRATRON, WATCHES, CLOCKS EXCLUDING NEWSREEL FILMS"
8551,"AUTOMATIC CONTROLS (FOR MEASURING/REGULATING FLOW TEMPERATURE, LEVEL, HUMIDITY, TIMED INTERVALS)"
8553,"ELECTRO MEDICAL APPARATUS, OPERATING TABLES, DIATHERMIC MACHINES, DENTAL INSTRUMENTS, SURGICAL INSTRUMENTS"
8575,MEDICAL EQUIPMENT (INCLUDING SUPPLIES)
8600,"SCIENTIFIC INSTRUMENTS, LABORATORY INSTRUMENTS - INCLUDING APPARATUS, SUPPLIES -"
8601,"SCIENTIFIC INSTRUMENTS, LABORATORY INSTRUMENTS - INCLUDING APPARATUS -"
8603,ELECTRONIC MEDICAL EQUIPMENT
8610,"ANALYTICAL MEASURING INSTRUMENTS (FOR MEDICAL, SCIENTIFIC PURPOSES)"
8909,"INSTRUMENTS (FOR REGULATING, MEASURING, TESTING)"
8911,"WATCHES, CLOCKS"
8913,WRIST WATCHES (WITH BANDS OR BRACELETS)
8925,WATCHES
9001,"IMITATION JEWELRY, PERSONAL ORNAMENTS, ARTIFICIAL STONES, GLASS STONES, BEADS EXCLUDING ORIGINAL WORKS OF ART, ANTIQUES, WATCHES, CLOCKS, ARTICLES WHICH CONTAIN ONE OR MORE OF THE ARTICLES LISTED IN RESOLUTION 594"
9006,"IMITATION JEWELRY, NOVELTIES, ORNAMENTS EXCLUDING WATCHES, CLOCKS, ARTICLES WHICH CONTAIN ONE OR MORE OF THE ARTICLES LISTED IN RESOLUTION 012."
9050,EMPTY CONTAINERS
9051,EMPTY BEER KEGS
9052,EMPTY AMMONIA CYLINDERS
9072,"EMPTY BOXES (MADE OF CARDBOARD, NON-PRECIOUS METAL/FOR PACKAGING OF JEWELRY, WATCHES, CLOCKS)"
9078,EMPTY METAL CANS
9090,HUMAN HAIR
9091,"HUMAN REMAINS, UNCREMATED."
9092,"HUMAN EYES, TISSUES AND DEHYDRATED CORNEAS"
9093,HUMAN ORGANS
9094,LIVE HUMAN ORGANS
9102,"GIFT PARCELS (CONTAINING FOOD, CLOTHING)"
9104,"GIFT PARCELS (CONTAINING FOOD, CLOTHING, SHOES, MEDICINES, COSMETICS, TOILET ARTICLES)"
9105,"GIFT SHIPMENTS (CONTAINING FOOD, MEDICAL SUPPLIES)"
9106,"FOODSTUFFS, BEVERAGES (FOR CONSUMPTION OR USE IN A HOUSEHOLD, NOT FOR RESALE)"
9200,"ATHLETIC EQUIPMENT, SPORTING GOODS"
9202,"TOYS, GAMES, ATHLETIC GOODS, SPORTING GOODS"
9204,WOODEN TOYS
9205,"TOYS, GAMES, ATHLETIC GOODS, SPORTING GOODS EXCLUDING WEARING APPAREL"
9206,"TOYS, GAMES, ATHLETIC GOODS, SPORTING GOODS - INCLUDING SPORTING GUNS, HUNTING GUNS - EXCLUDING WATCHES, CLOCKS, WEARING APPAREL, OUTBOARD MOTORS"
9207,"TOYS, GAMES - INCLUDING PACKAGING MATERIAL WHEN SHIPPED WITH THE MAIN ARTICLE -"
9208,"SADDLES, RIDING EQUIPMENT"
9213,BASEBALLS
9215,SCALE MODELS (SHIPS)
9229,"SKATEBOARDS (INCLUDING HELMETS, PROTECTIVE PADS)"
9241,FISHING EQUIPMENT (INCLUDING ACCESSORIES)
9274,"SKIS, SKIPOLES, SKI BINDINGS"
9300,"FIREARMS, AMMUNITION"
9311,AMMUNITION FOR SPORTING GUNS
9400,OFFICE SUPPLIES (EXCLUDING MACHINERY)
9470,"PENS, PENCILS"
9471,"PENS, PENCILS (INCLUDING STANDS, HOLDERS, CASES)"
9473,"PENS, PENCILS (INCLUDING DISPLAY MATERIAL)"
9500,"PAINTINGS, ETCHINGS, ENGRAVINGS"
9503,"HANDICRAFT PRODUCTS (MADE OF TEXTILES, METAL, WOOD, CORK, STRAW, WICKER, LEATHER, CLAY, CERAMIC, STONE, GLASS EXCLUDING GARMENTS, CARPETS, SPORTING GOODS, SURGICAL INSTRUMENTS, DIAMONDS, PRECIOUS STONES)"
9505,"SOUVENIRS (INCLUDING LEATHER GOODS, SILVERWARE, WOOD MANUFACTURES, COPPER MANUFACTURES, BONE ARTICLES, HORN ARTICLES/EXCLUDING IVORY ARTICLES)"
9506,"CURIOS (CARVED/WOODEN), BONE ARTICLES, HORN ARTICLES"
9508,"SOUVENIRS (INCLUDING LEATHER GOODS, MANUFACTURES MADE OF WOOD, COPPER, IVORY, BONE ARTICLES, HORN ARTICLES)"
9509,"HANDICRAFTS (MADE OF BRASS, COPPER, IRON, WOOD, CLAY, HANDLOOM TEXTILES)"
9511,"CURIOS (CARVED/WOODEN), BONE ARTICLES, HORN ARTICLES EXCLUDING IVORY ARTICLES"
9512,"HANDICRAFTS (MADE OF BRASS, COPPER, IRON, WOOD, STONE, BAMBOO, WICKER, PAPER, PAPER MACHE, LEATHER,CLAY, LAC, HANDLOOM TEXTILES) EXCLUDING WEARING APPAREL, DIAMONDS, PRECIOUS STONES"
9513,"HANDICRAFT PRODUCTS (MADE OF TEXTILES, METAL, WOOD,CORK, STRAW, WICKER, LEATHER, CLAY, CERAMIC, STONE,GLASS EXCLUDING DIAMONDS, PRECIOUS STONES"
9515,"HANDICRAFTS (MADE OF BRASS, COPPER, IRON, WOOD, BAMBOO, WICKER, PAPER, PAPER MACHE, LEATHER, CLAY, LAC, HANDLOOM TEXTILES, FEATHERS/EXCLUDING WEARING APPAREL)"
9516,"HANDICRAFT PRODUCTS (MADE OF TEXTILES, METAL, WOOD,STRAW, LEATHER, CLAY, WICKER, ONYX, MOTHER-OF- PEARL, GLASS)"
9517,"HANDICRAFT PRODUCTS (MADE OF METAL, WOOD, STRAW, LEATHER, EARTH, ONYX, MOTHER-OF-PEARL, GLASS)"
9520,"HANDICRAFTS (MADE OF SISAL FIBRE, BANANA FIBRE, BAMBOO, LEATHER, PAPER, STONE, CLAY)"
9522,"HANDICRAFT PRODUCTS (MADE OF TEXTILES, METAL, WOOD,CORK, STRAW, WICKER, LEATHER, CLAY, CERAMIC, STONE,GLASS ARTICLES/EXCLUDING WEARING APPAREL)"
9524,"HANDICRAFTS (MADE OF METAL, WOOD, CORK, STRAW, BAMBOO, WICKER, CLAY, CERAMIC, STONE, GLASS, HORN, BONE, IVORY, PAPER, PAPER MACHE, LAC, ONYX), INCENSE, IMITATION JEWELRY EXCLUDING TEXTILES, TEXTILE ARTICLES, WEARING APPAREL, LEATHER, LEATHER ARTICLES, CARPETS, RUGS, DURRIES, MUSICAL INSTRUMENTS, DIAMONDS, PRECIOUS STONES"
9525,"HANDICRAFTS (MADE OF METAL, WOOD, CORK, STRAW, BAMBOO, WICKER, CLAY, CERAMIC, STONE, GLASS, HORN, BONE, PAPER, PAPER MACHE, LAC), INCENSE, IMITATION JEWELRY EXCLUDING CARPETS, RUGS, DURRIES, MUSICAL INSTRUMENTS, DIAMONDS, PRECIOUS STONES"
9526,"BUTTONS, BUCKLES"
9527,HANDICRAFTS
9529,"FASTENERS, ZIPPERS, BUCKLES, HANDLES, HANDBAG FRAMES"
9533,"CAKE DECORATIONS (MADE OF SUGAR, PLASTIC)"
9540,BRUSHES
9552,HANDBAGS
9553,"PURSES, HANDBAGS, WALLETS, BRIEF-CASES, SCHOOL BAGSBASKETS - MADE OF LEATHER, CLOTH, PLASTIC -"
9557,"HANDBAGS, PURSES, WALLETS - INCLUDING ACCESSORIES/ OTHER THAN LEATHER -"
9558,"SUITCASES, OVERNIGHT BAGS, BRIEFCASES, ATTACHE CASES, HANDBAGS, PURSES, WALLETS"
9560,"RELIGIOUS ARTICLES (EXCLUDING PRINTED MATTER) PICTURES, VESTMENTS"
9576,"ADVERTISING ARTICLES, DISPLAY EQUIPMENT - NOT FOR RESALE -"
9601,"TOBACCO, CIGARS, CIGARETTES"
9602,"TOBACCO, CIGARS, CIGARETTES, PIPES, HUMIDORS, CIGAR HOLDERS, CIGARETTE HOLDERS, LIGHTERS, ASHTRAYS, TOBACCO POUCHES, PIPE CLEANERS, CIGAR CASES, CIGARETTE CASES, PIPE CASES, PIPE RACKS, PIPE REAMERS, CIGAR FILTERS, CIRAGETTE FILTERS, PIPE FILTERS"
9613,INDIAN BEEDIES
9615,PIPES (SMOKING)
9623,"CONVENTION AND EXHIBITION ITEMS - INCLUDING SUPPLIES, ACCESSORIES"
9625,LIGHTERS
9660,"FEEDERS, WATERERS, EGG TRAYS, EGG GRADERS, CHICKEN CRATES, PARTS FOR LAYING BATTERIES, FATTENING BATTERIES, BROODING BATTERIES - DISASSEMBLED, FOR POULTRY FARMS -"
9702,"FLORAL STOCK, NURSERY STOCK, BULBS, SEEDS, PLANTS, FLOWERS"
9703,"YARN, THREAD, FIBRES, TEXTILES, WEARING APPAREL, LEATHER, LEATHER MANUFACTURES"
9704,"SURFACE VEHICLES (INCLUDING ACCESSORIES), MACHINES EXCLUDING STEAMSHIP MACHINERY PARTS, MOTORSHIP MACHINE PARTS"
9705,"DATA PROCESSING EQUIPMENT, OFFICE MACHINERY, - INCLUDING ACCESSORIES, SUPPLIES -"
9706,"ELECTRIC EQUIPMENT, ELECTRIC APPLIANCES, TAPES, CASSETTES, PHONOGRAPH RECORDS, WIRE"
9707,"TOOLS (INCLUDING RAZOR BLADES), CUTLERY"
9708,"OPTICAL GOODS, PHOTOGRAPHIC INSTRUMENTS, PROJECTIONINSTRUMENTS - INCLUDING APPARATUS, SUPPLIES, ACCESSORIES -"
9709,"CHEMICALS, CHEMICAL PRODUCTS, DRUGS, COSMETICS, PHARMACEUTICALS, ESSENTIAL OILS, RESINS, RUBBER - INCLUDING PLASTIC ARTICLES, TOILET ARTICLES"
9710,"PRINTED MATTER, PAPER - INCLUDING PHOTOGRAPHIC, SENSITIZED PAPER -"
9711,"SCIENTIFIC INSTRUMENTS, PRECISION INSTRUMENTS, LABORATORY EQUIPMENT (INCLUDING SUPPLIES), WATCHES,CLOCKS"
9712,"TOYS, GAMES, SPORTING GOODS"
9713,MUSICAL INSTRUMENTS
9714,"CERAMICS, POTTERY, CHINAWARE, EARTHENWARE, STONEWARE, CRYSTALWARE, PORCELAIN, GLASSWARE"
9715,"SURFACE VEHICLES (INCLUDING ACCESSORIES), MACHINERY, TOOLS, CUTLERY"
9716,"PERSONAL EFFECTS, HOUSEHOLD GOODS - NOT FOR RESALE"
9717,"AIRCRAFT ENGINES, AIRCRAFT PARTS EXCLUDING FUSELAGES, WINGS, AIRCRAFT TAIL ASSEMBLIES, STABILIZERS, STABILATORS"
9718,"HANDICRAFT PRODUCTS (MADE OF TEXTILES, METAL, WOOD,CORK, STRAW, WICKER, LEATHER, CLAY, CERAMIC, STONE,GLASS, EARTHENWARE, POTTERY), CRYSTALWARE ARTICLES, IMITATION JEWELRY, NOVELTIES, ORNAMENTS EXCLUDING DIAMONDS, PRECIOUS STONES"
9719,"INSTRUMENTS, EQUIPMENT - DESIGNED FOR SCIENTIFIC SURGICAL LABORATORY, INDUSTRIAL RADIO OR TELEVISIONBROADCASTING USE -, OPTICAL INSTRUMENTS, SPECTACLES, PHOTOGRAPHIC EQUIPMENT (INCLUDING SUPPLIES), PROJECTION EQUIPMENT EXCLUDING WATCHES, CLOCKS, NEWSREEL FILMS"
9720,"FISH (INEDIBLE), CORAL, WEED, FISH FOOD"
9721,"PAPER, PAPER PRODUCTS"
9722,"METALS, MINERALS - EXCLUDING GOLD, SILVER, PLATINUM, PLATINUM ALLOYS -"
9723,"PLASTIC ARTICLES, WOOD, WOOD PRODUCTS"
9724,AIRCRAFT PARTS (INCLUDING ACCESSORIES)
9725,"SURFACE VEHICLES (INCLUDING ACCESSORIES), MACHINERY, TOOLS, CUTLERY EXCLUDING STEAMSHIP MACHINERY PARTS, MOTORSHIP MACHINE PARTS"
9726,"DATA PROCESSING EQUIPMENT, OFFICE MACHINERY - INCLUDING ACCESSORIES, SUPPLIES-, ELECTRIC EQUIPMENT, ELECTRIC APPLIANCES, TAPES, CASSETTES, PHONOGRAPH RECORDS, WIRE"
9727,"OPTICAL EQUIPMENT, PHOTOGRAPHIC EQUIPMENT - INCLUDING ACCESSORIES, SUPPLIES -, SCIENTIFIC INSTRUMENTS, PRECISION INSTRUMENTS, LABORATORY EQUIPMENT (INCLUDING SUPPLIES), WATCHES, CLOCKS"
9728,"PRINTED MATTER, PAPER - INCLUDING PHOTOGRAPHIC, SENSITIZED PAPER - EXCLUDING NEWSPAPERS"
9730,"DOGS, CATS"
9732,"FOODSTUFFS, SPICES, BEVERAGES, TEXTILES, WEARING APPAREL, MACHINERY TOOLS, CUTLERY, ELECTRIC EQUIPMENT, CHEMICALS, DRUGS, PHARMACEUTICALS, MEDICINES, COSMETICS, TOILET ARTICLES, PLASTIC, PRINTED MATTER, PAPER, PRECISION INSTRUMENTS, OPTICAL GOODS - INCLUDING ACCESSORIES, SUPPLIES -"
9733,"TEXTILES, WEARING APPAREL, MACHINERY, TOOLS, CUTLERY, ELECTRIC EQUIPMENT, SURFACE VEHICLES, CHEMICALS, DRUGS, PHARMACEUTICALS, COSMETICS, MEDICINES, TOILET ARTICLES, PLASTIC - INCLUDING ACCESSORIES, SUPPLIES -"
9734,"YARN, THREAD, FIBRES, TEXTILES, WEARING APPAREL, LEATHER, LEATHER MANUFACTURES EXCLUDING FURS, HIDES, PELTS, SKINS"
9735,"FOODSTUFFS, SPICES, BEVERAGES, TOBACCO, TOBACCO PRODUCTS, HATCHING EGGS, FURS, HIDES, PELTS, SKINS, LEATHER, LEATHER MANUFACTURES, FLOWERS, PLANTS, SEEDS, BULBS, TUBERS, ESSENTIAL OILS, WOOD MANUFACTURES, TEXTILES, WEARING APPAREL, ORES, MINERALS, NON-FERROUS METALS, ARTICLES OF NON-FERROUS METALS, AIRCRAFT PARTS, SURFACE VEHICLES, OFFICE MACHINERY, ELECTRIC EQUIPMENT, ELECTRIC APPLIANCES, ELECTRONIC EQUIPMENT, RECORDS, TAPES, CASSETTES, MACHINERY, TOOLS, CUTLERY, MINING EQUIPMENT, BUILDING EQUIPMENT, CONSTRUCTION EQUIPMENT, CONSTRUCTION MATERIAL, ABRASIVES, ABRASIVE PRODUCTS, CHEMICALS, DRUGS, PHARMACEUTICALS, BIOLOGICALS, COSMETICS, TOILET ARTICLES, RESINS, GUMS, PLASTIC PRODUCTS, RUBBER GOODS, PAINTS, PIGMENT, VARNISHES, PAPER, PRINTED MATTER (INCLUDING PERIODICALS), STATIONERY,PRECISION INSTRUMENTS, OPTICAL GOODS, GLASSWARE, EARTHENWARE, STONEWARE, PORCELAIN, CHINAWARE, TOYS,GAMES, SPORTING GOODS, HANDICRAFTS, SMOKERS REQUISITES"
9736,"CHEMICALS, CHEMICAL PRODUCTS, DRUGS, COSMETICS, PHARMACEUTICALS, ESSENTIAL OILS, RESINS, RUBBER EXCLUDING PLASTIC ARTICLES, TOILET ARTICLES"
9737,PRINTED MATTER
9738,PRINTED MATTER (EXCLUDING NEWSPAPERS)
9741,PIGS
9742,"IMITATION JEWELRY, FANCY NOVELTIES, PERSONAL ORNAMENTS EXCLUDING CLOTH, WEARING APPAREL, TEXTILE ARTICLES, WATCHES, CLOCKS, ARTICLES WHICH CONTAIN ONE OR MORE OF THE ARTICLES LISTED IN RESOLUTION 594"
9743,"CONSTRUCTION EQUIPMENT, BUILDING MATERIAL"
9744,STATIONERY/OFFICE SUPPLIES
9750,"ABRASIVES, ADHESIVE ARTICLES, ADVERTISING MATERIAL (FOR STORE OR WINDOW), AIRCRAFT PARTS, ASBESTOS PRODUCTS, ATHLETIC GOODS, AUTOMOBILE PARTS, BAMBOO ARTICLES, BLINDS, BOATS, BRUSHES, BUCKLES, BUTTONS, CABLE, CELLULOSE, CHINAWARE, CHEMICALS, COSMETICS, COSTUME JEWELRY, DECORATIONS DRAWNWORK, DRUGS, DYESTUFFS, EARTHENWARE, ELECTRIC APPLIANCES, EMBROIDERIES, ENGRAVINGS, ETCHINGS, EYELETS, EYELET HOOKS, FABRICS, FERTILIZERS, FLOOR COVERINGS, FORKS, FURNITURE, GLASS, GLASSWARE, GUMS (ARTIFICIAL), GYPSUM, HANDBAGS, HARDWARE, HIDES, HOUSEHOLD GOODS, HUNTING GUNS, INK, INSTRUMENTS (FOR DENTISTRY, DRAFTING, ENGINEERING, MEASURING, MEDICINE, MUSIC, OPTICS, PHOTOGRAPHY, PROJECTION, SCIENCE, SURGERY, SURVEYING), INSULATING MATERIALS, LACE, LEATHER, LEATHER GOODS, MACHINES, MATCHES, MEDICINES, METAL (EXCLUDING GOLD, SILVER, PLATINUM METAL), BARS, CASTINGS, EXTRUSIONS, FORGINGS, RODS, WIRE, SHEETS, METERS, NEEDLEWORK, OFFICE SUPPLIES, OILS (ANIMAL, VEGETABLE), ORNAMENTS, PAINTINGS, PAINTS, PAPER, PARAPHERNALIA,AMUSEMENTS, EXHIBITION, LODGE SHOW, THEATRE SHOW, PETROLEUM PRODUCTS, PHARMACEUTICALS, PHONOGRAPHS, PIGMENTS, PLASTIC (BARS, FILM, POWDER, ROOL SHEET, TUBES), PLASTIC ARTICLES, PORCELAINWARE, POTTERY, PRINTED MATTER, PURSES, RATTAN ARTICLES (WOVEN), RECORD BLANKS, RECORDING TAPES, REED ARTICLES (WOVEN), RESINS (ARTIFICIAL), RUBBER PRODUCTS, SAFETY EQUIPMENT, SEA SHELLS, SEALS, OIL, SKINS, SLIDE FASTENERS, SMOKERS ACCESSORIES, SNAP FASTENERS, SOAP, STATIONERY, STONES (SEMI-PRECIOUS, ARTIFICIAL, IMITATION), TAPERECORDING, TEXTILES, TEXTILE ARTICLES, THREAD, TILES, TOBACCO PRODUCTS, TOILET PREPARATIONS, TOYS,VARNISH, WALLETS, WATCH BRACELETS, WAXES, WEARING APPAREL (NOT ON RACKS, HANGERS), WIGS, WILLOW ARTICLES (WOVEN), WIRE, WOOD, YARN"
9751,"HAIR, HAIR PRODUCTS, TOUPEES, WIGS, SWITCHES, FALSE EYELASHES, RADIOS, TELEVISIONS, PHONOGRAPHS, ELECTRIC APPLIANCES (AIR-CONDITIONERS,BLANKETS, BLENDERS, COFFEE POTS, TEA POTS, HOT-WATER POTS, PERCOLATORS, GRINDERS, SHARPENERS, CLOCKS, MIXERS, ROASTERS, IRONS, IRONING MACHINES, SEWING MACHINES, GARBAGE DISPOSAL UNITS, REFRIGERATORS, RANGES, DISHWASHER UNITS, OVENS, TOASTERS, DRYERS, POTS, FRYING PANS, GRIDDLES, WAFFLE IRONS, CLEANER FANS, HEATERS), RADIO SETS, TELEVISION SETS, PHONOGRAPH SETS, RECORDERS, COOLERS, LAMPS, LIGHTING FIXTURES, CHAIRS, TRANSMITTING SETS, RECEIVING SETS, MACHINES, MOTORS, MACHINERY, ELECTRIC APPARATUS, GENERATING SETS, ELECTRIC MOTORS, ELECTROMAGNETS, ELECTRON ACCELERATORS, CONDENSERS, TOOLS, PLASTIC HOUSEHOLD ARTICLES (BAGS, BRACKETS, CASES, CANS, CAPS, CLAMPS, CLIPS, COASTERS, COMBS, CUTLERY, BOTTLES, TUBES, COVERS, CURTAINS, DRAPERIES, FRAMES, FLOOR COVERINGS, GASKETS, HANDLES, HANGERS, HOOKS, HOSE, MATS, MOULDS, MOULDING, NETS, SCREEN CLOTH, SHADES, SHEETS, STRAPS, STRAPPING), UPHOLSTERY, FURNITURE HOME SIDING, TOYS, GAME SETS, ATHLETIC GOODS, HANDBAGS, PURSES, WALLETS - OTHER THAN LEATHER -, YARN, THREAD, FIBRES, CLOTH (EXCLUSIVELY IN BALES, BOLTS, PIECES, NOT FURTHER PROCESSED OR MANUFACTURED), WEARING APPAREL, TEXTILE MANUFACTURES"
9752,TEXTILES FIBRES AND MANUFACTURES. METALS AND MANUFACTURES. MACHINERY VEHICLES AND ELECTRICAL EQUIPMENT. NON-METALLIC MINERALS AND MANUFACTURES. CHEMICALS AND RELATED PRODUCTS. PAPER REED RUBBER AND WOOD MANUFACTURES. SCIENTIFIC PROFESSIONAL AND PRECISION INSTRUMENTS APPARATUS AND SUPPLIES EXCLUDING HAZARDOUS MATERIALS AND PERISHABLE PRODUCTS.
9796,"ABRASIVES, ADHESIVES, ADHESIVE ARTICLES, ADVERTISING MATERIAL AIRCRAFT, AMMUNITION, SMALL ARMS, ASBESTOS PRODUCTS, ATHLETIC, GOODS BAMBOO ARTICLES, BEVERAGES, BIOLOGICALS, BLINDS, BOATS, BRUSHES, BUCKLES, BUTTONS, CABLE, CELLULOSE, CHEMICALS, CHINAWARE, CONTAINERS (EMPTY), COSMETICS COSTUME JEWELRY, CUT FLOWERS, DECORATIONS,WERS, DRAWNWORK, DRUGS, DYESTUFFS, EARTHENWARE, EGGS (HATCHING), ELECTRICAL APPLIANCES, EMBROIDERIES, ENGRAVINGS, ETCHINGS, EYELETS, EYELET HOOKS, FABRICS, FERTILIZERS, FILM (PHOTOGRAPHIC OR X-RAY), FIREARMS, FLOOR COVERINGS, FLORAL STOCK, FOODSTUFFS (EXCLUDING LIVE ANIMALS), FORKS FURNITURE (IN CRATES,BOXES), FURS, GASES (COMPRESSED/IN STEEL CYLINDERS, GLASS, GLASSWARE, GRAMAPHONE RECORDS GUMS (ARTIFICIAL), GYPSUM, HAIR, HANDBAGS, HARDWARE, HIDES, INK, INSTRUMENTS (FOR DENTAL, DRAFTING, ENGINEERING, MEASURING, MEDICAL, MUSICAL, OPTICAL, PHOTOGRAPHIC, PROJECTION, SCIENTIFIC, SURGICAL, SURVEYING PURPOSES), INSULATING MATERIALS, LACE, LEATHER, LEATHER GOODS, MACHINES, MATCHES, MEDICINES, METAL (IN BARS, CASTINGS, EXTRUSIONS, FORGINGS, RODS, WIRE, SHEETS (EXCLUDING GOLD, SILVER, PLATINUM), METERS, MICA, NEEDLEWORK, NURSERY STOCK, OFFICE SUPPLIES, OILS (ANIMAL, VEGETABLE), ORES, ORNAMENTS, PAINTINGS, PAINTS, PAPER, PARACHUTES, PARAPHERNALIA AMUSEMENTS, EXHIBITION, LODGE SHOW, THEATRE SHOW, PELTS, PERFUMES, PETROLEUM PRODUCTS PHARMACEUTICALS, PIGMENTS, PLASTIC (IN BARS, FILM, POWDER, ROLL, SHEET, TUBES), PLASTIC ARTICLES, PORCELAINWARE, POTTERY, PRINTED MATTER, PURSES, RATTAN ARTICLES (WOVEN), RECORDING TAPES, RECORD PLAYERS, REED ARTICLES (WOVEN), RESINS (ARTIFICIAL), RUBBER PRODUCTS, SAFETY EQUIPEMENT, SEA FLORA, SEA SHELLS, SEALS, OIL, SKINS, SLIDE FASTENERS, SMOKERS ACCESSORIES, SNAP FASTENERS, SOAP, SPICES, STATIONERY, STONES (SEMI-PRECIOUS, ARTIFICIAL, IMITATION), TEXTILES, TEXTILE ARTICLES, THREAD, TILES, TOBACCO PRODUCTS, TOILET PREPARATIONS, TOYS, VARNISH, OILS (VEGETABLE), WALLETS, WATCH BRACELETS, WAXES, WEARING APPAREL (NOT ON RACKS OR HANGERS), WILLOW ARTICLES (WOVEN), WIRE, WOOD, YARN, YEAST (BREWER?S)"
9797,"ABRASIVES, ADHESIVES, ADHESIVE ARTICLES, ADVERTISING MATERIAL, AIRCRAFT, AMMUNITION, SMALL ARMS, OILS (ANIMAL), ASBESTOS PRODUCTS, ATHLETIC GOODS, AUTOMOBILES, BAMBOO ARTICLES, BEVERAGES, BIOLOGICALS, BLINDS, BOATS, BRUSHES, BUCKLES, BUTTONS, CABLE, CELLULOSE, CHEMICALS, CHINAWARE, CONTAINERS (EMPTY), COSMETICS, COSTUME JEWELRY, CUT FLOWERS, DECORATIONS, DRAWNWORK, DRUGS, DYESTUFFS, EARTHENWARE, EGGS (HATCHING), ELECTRICAL APPLIANCES, EMBROIDERIES, ENGRAVINGS, ETCHINGS, EYELETS, EYELET HOOKS, FABRICS, FERTILIZERS, FILM (PHOTOGRAPHIC OR X-RAY), FIREARMS, FLOOR COVERINGS, FLORAL STOCK, FOODSTUFFS (EXCLUDING LIVE ANIMALS), FORKS, FURNITURE (IN CRATES, BOXES), FURS, GASES (COMPRESSED/IN STEEL CYLINDERS), GLASS, GLASSWARE, GRAMAPHONE RECORDS, GUMS (ARTIFICIAL), GYPSUM, HAIR, HANDBAGS, HARDWARE, HIDES, INK, INSTRUMENTS (FOR DENTAL, DRAFTING, ENGINEERING, MEASURING, MEDICAL, MUSICAL, OPTICAL, PHOTOGRAPHIC, PROJECTION, SCIENTIFIC, SURGICAL, SURVEYING PURPOSES), INSULATING MATERIALS, LACE, LEATHER, LEATHER GOODS, MACHINES, MATCHES, MEDICINES, METAL (IN BARS, CASTINGS, EXTRUSIONS, FORGINGS, RODS, WIRE, SHEETS/EXCLUDING GOLD, SILVER, PLATINUM), METERS, MICA, NEEDLEWORK, NURSERY STOCK, OFFICE SUPPLIES, OILS (ANIMAL, VEGETABLE), ORES, ORNAMENTS, PAINTINGS, PAINTS, PAPER, PARACHUTES, PARAPHERNALIA, AMUSEMENTS, EXHIBITION, LODGE SHOW, THEATRE SHOW, PELTS, PERFUMES, PETROLEUM PRODUCTS, PHARMACEUTICALS, PIGMENTS, PLASTIC (IN BARS, FILM, POWDER, ROLL, SHEET, TUBES), PLASTIC ARTICLES, PORCELAINWARE, POTTERY, PRINTED MATTER, PURSES, RATTAN ARTICLES (WOVEN), RECORDING TAPES, REED ARTICLES, WOVEN, RESINS (ARTIFICIAL), RUBBER PRODUCTS, SAFETY EQUIPEMENT, SEA FLORA, SEA SHELLS, SEALS, OIL, SKINS, SLIDE FASTENERS, SMOKERS ACCESSORIES, SNAP FASTENERS, SOAP, SPICES, STATIONERY, STONES (SEMI-PRECIOUS, ARTIFICIAL, IMITATION), SURFACE VEHICLES (SELF-PROPELLED, BOXED OR CRATED), TEXTILES, TEXTILE ARTICLES, THREAD, TILES, TOBACCO PRODUCTS, TOILET PREPARATIONS, TOYS, VARNISH, OILS (VEGETABLE), WALLETS, WATCH BRACELETS, WAXES, WEARING APPAREL (NOT ON RACKS OR HANGERS), WILLOW ARTICLES (WOVEN), WIRE, WOOD, YARN, YEAST (BREWER?S)"
