"","Iodoxy compounds (dry)",0,0,0,"","","","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","","IODOXYCOMPOUNDSDRY","","","","","","","",37361
"","IPDI",0,0,0,"","Isophorone diisocyanate (UN2290)","","","","","","","","","","","","","IPDI","","","","","","","",23261
"","Iridium nitratopentamine iridium nitrate",0,0,0,"","","","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","","IRIDIUMNITRATOPENTAMINEIRIDIUMNITRATE","","","","","","","",37371
"","Iron arsenate",0,0,0,"","Ferrous arsenate (UN1608)","","","","","","","","","","","","","IRONARSENATE","","","","","","","",14531
"","Iron chloride, anhydrous",0,0,0,"","Ferric chloride, anhydrous (UN1773)","","","","","","","","","","","","","IRONCHLORIDEANHYDROUS","","","","","","","",16921
"","Iron chloride solution",0,0,0,"","Ferric chloride solution (UN2582)","","","","","","","","","","","","","IRONCHLORIDESOLUTION","","","","","","","",26571
"","Iron (III) chloride, anhydrous",0,0,0,"","Ferric chloride, anhydrous (UN1773)","","","","","","","","","","","","","IRONIIICHLORIDEANHYDROUS","","","","","","","",16951
"1376","Iron oxide, spent",0,1,0,"(obtained from coal gas purification)","","4.2","","","III","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","A2;A3","4L","IRONOXIDESPENT42OBTAINEDFROMCOALGASPURIFICATION","Iron oxide, spent","","","RSC","","","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",11451
"1994","Iron pentacarbonyl",0,0,0,"","","6.1","3","","I","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","6H","IRONPENTACARBONYL61","Iron pentacarbonyl","","","RPB","RFL","","",20571
"","Iron perchloride, anhydrous",0,0,0,"","Ferric chloride, anhydrous (UN1773)","","","","","","","","","","","","","IRONPERCHLORIDEANHYDROUS","","","","","","","",16931
"","Iron powder, pyrophoric",0,0,0,"","Pyrophoric metal (UN1383);Pyrophoric alloy (UN1383)","","","","","","","","","","","","","IRONPOWDERPYROPHORIC","","","","","","","",11681
"","Iron sesquichloride, anhydrous",0,0,0,"","Ferric chloride, anhydrous (UN1773)","","","","","","","","","","","","","IRONSESQUICHLORIDEANHYDROUS","","","","","","","",16941
"1376","Iron sponge, spent",0,1,0,"(obtained from coal gas purification)","","4.2","","","III","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","A2;A3","4L","IRONSPONGESPENT42OBTAINEDFROMCOALGASPURIFICATION","Iron sponge, spent","","","RSC","","","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",11461
"","Iron swarf",0,0,0,"","Ferrous metal cuttings (UN2793);Ferrous metal borings (UN2793);Ferrous metal turnings (UN2793);Ferrous metal shavings (UN2793)","","","","","","","","","","","","","IRONSWARF","","","","","","","",29721
"","Irritating agents",0,0,0,"","Tear gas substance, liquid (UN1693);Tear gas substance, solid (UN3448)","","","","","","","","","","","","","IRRITATINGAGENTS","","","","","","","",15781
"1969","Isobutane",0,0,0,"","","2.1","","Flamm. gas","","Forbidden","Forbidden","Forbidden","Forbidden","200","150 kg","A1","10L","ISOBUTANE21","Isobutane","","E0","RFG","","","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",19851
"1212","Isobutanol",0,0,0,"","","3","","Flamm. liquid;Package orientation","III","Y344","10 L","355","60 L","366","220 L","","3L","ISOBUTANOL3","Isobutanol","","E1","RFL","","","",9021
"","Isobutene",0,0,0,"","Isobutylene (UN1055)","","","","","","","","","","","","","ISOBUTENE","","","","","","","",6431
"1213","Isobutyl acetate",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3L","ISOBUTYLACETATE3","Isobutyl acetate","","E2","RFL","","","",9041
"2527","Isobutyl acrylate, stabilized",0,0,0,"","","3","","Flamm. liquid;Package orientation","III","Y344","10 L","355","60 L","366","220 L","A209","3L","ISOBUTYLACRYLATESTABILIZED3","Isobutyl acrylate, stabilized","","E1","RFL","","","",26041
"1212","Isobutyl alcohol",0,0,0,"","","3","","Flamm. liquid;Package orientation","III","Y344","10 L","355","60 L","366","220 L","","3L","ISOBUTYLALCOHOL3","Isobutyl alcohol","","E1","RFL","","","",9031
"2045","Isobutyl aldehyde",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3H","ISOBUTYLALDEHYDE3","Isobutyl aldehyde","","E2","RFL","","","",21241
"1214","Isobutylamine",0,0,0,"","","3","8","Flamm. liquid;Corrosive;Package orientation","II","Y340","0.5 L","352","1 L","363","5 L","","3CH","ISOBUTYLAMINE3","Isobutylamine","","E2","RFL","RCM","","",9061
"1055","Isobutylene",0,0,0,"","","2.1","","Flamm. gas","","Forbidden","Forbidden","Forbidden","Forbidden","200","150 kg","A1","10L","ISOBUTYLENE21","Isobutylene","","E0","RFG","","","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",6421
"2393","Isobutyl formate",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3L","ISOBUTYLFORMATE3","Isobutyl formate","","E2","RFL","","","",24471
"2528","Isobutyl isobutyrate",0,0,0,"","","3","","Flamm. liquid;Package orientation","III","Y344","10 L","355","60 L","366","220 L","","3L","ISOBUTYLISOBUTYRATE3","Isobutyl isobutyrate","","E1","RFL","","","",26051
"2486","Isobutyl isocyanate",0,0,0,"","","6.1","3","","I","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","6F","ISOBUTYLISOCYANATE61","Isobutyl isocyanate","","","RPB","RFL","","USG-02",25601
"2283","Isobutyl methacrylate, stabilized",0,0,0,"","","3","","Flamm. liquid;Package orientation","III","Y344","10 L","355","60 L","366","220 L","A209","3L","ISOBUTYLMETHACRYLATESTABILIZED3","Isobutyl methacrylate, stabilized","","E1","RFL","","","",23171
"2394","Isobutyl propionate",0,0,0,"","","3","","Flamm. liquid;Package orientation","III","Y344","10 L","355","60 L","366","220 L","","3L","ISOBUTYLPROPIONATE3","Isobutyl propionate","","E1","RFL","","","",24481
"2045","Isobutyraldehyde",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3H","ISOBUTYRALDEHYDE3","Isobutyraldehyde","","E2","RFL","","","",21231
"2529","Isobutyric acid",0,0,0,"","","3","8","Flamm. liquid;Corrosive;Package orientation","III","Y342","1 L","354","5 L","365","60 L","A803","3C","ISOBUTYRICACID3","Isobutyric acid","","E1","RFL","RCM","","",26061
"2284","Isobutyronitrile",0,0,0,"","","3","6.1","Flamm. liquid;Toxic;Package orientation","II","Y341","1 L","352","1 L","364","60 L","","3P","ISOBUTYRONITRILE3","Isobutyronitrile","","E2","RFL","RPB","","",23181
"2395","Isobutyryl chloride",0,0,0,"","","3","8","Flamm. liquid;Corrosive;Package orientation","II","Y340","0.5 L","352","1 L","363","5 L","","3C","ISOBUTYRYLCHLORIDE3","Isobutyryl chloride","","E2","RFL","RCM","","",24491
"","Isocrotonic acid",0,0,0,"","Crotonic acid, liquid (UN3472)","","","","","","","","","","","","","ISOCROTONICACID","","","","","","","",50571
"2478","Isocyanates, flammable, toxic",1,1,1,"","","3","6.1","Flamm. liquid;Toxic;Package orientation","II","Y341","1 L","352","1 L","364","60 L","A3","3P","ISOCYANATESFLAMMABLETOXIC3","Isocyanates, flammable, toxic","","E2","RFL","RPB","","",25521
"2478","Isocyanates, flammable, toxic",1,1,1,"","","3","6.1","Flamm. liquid;Toxic;Package orientation","III","Y343","2 L","355","60 L","366","220 L","A3","3P","ISOCYANATESFLAMMABLETOXIC3","Isocyanates, flammable, toxic","","E1","RFL","RPB","","",25522
"2478","Isocyanate solution, flammable, toxic",1,1,1,"","","3","6.1","Flamm. liquid;Toxic;Package orientation","II","Y341","1 L","352","1 L","364","60 L","A3","3P","ISOCYANATESOLUTIONFLAMMABLETOXIC3","Isocyanate solution, flammable, toxic","","E2","RFL","RPB","","",25531
"2478","Isocyanate solution, flammable, toxic",1,1,1,"","","3","6.1","Flamm. liquid;Toxic;Package orientation","III","Y343","2 L","355","60 L","366","220 L","A3","3P","ISOCYANATESOLUTIONFLAMMABLETOXIC3","Isocyanate solution, flammable, toxic","","E1","RFL","RPB","","",25532
"2206","Isocyanate solution, toxic",1,1,1,"","","6.1","","Toxic;Package orientation","II","Y641","1 L","654","5 L","662","60 L","A3","6L","ISOCYANATESOLUTIONTOXIC61","Isocyanate solution, toxic","","E4","RPB","","","",22301
"2206","Isocyanate solution, toxic",1,1,1,"","","6.1","","Toxic;Package orientation","III","Y642","2 L","655","60 L","663","220 L","A3","6L","ISOCYANATESOLUTIONTOXIC61","Isocyanate solution, toxic","","E1","RPB","","","",22302
"3080","Isocyanate solution, toxic, flammable",1,1,1,"","","6.1","3","Toxic;Flamm. liquid;Package orientation","II","Y641","1 L","654","5 L","662","60 L","","6F","ISOCYANATESOLUTIONTOXICFLAMMABLE61","Isocyanate solution, toxic, flammable","","E4","RPB","RFL","","",32871
"2206","Isocyanates, toxic",1,1,1,"","","6.1","","Toxic;Package orientation","II","Y641","1 L","654","5 L","662","60 L","A3","6L","ISOCYANATESTOXIC61","Isocyanates, toxic","","E4","RPB","","","",22291
"2206","Isocyanates, toxic",1,1,1,"","","6.1","","Toxic;Package orientation","III","Y642","2 L","655","60 L","663","220 L","A3","6L","ISOCYANATESTOXIC61","Isocyanates, toxic","","E1","RPB","","","",22292
"3080","Isocyanates, toxic, flammable",1,1,1,"","","6.1","3","Toxic;Flamm. liquid;Package orientation","II","Y641","1 L","654","5 L","662","60 L","","6F","ISOCYANATESTOXICFLAMMABLE61","Isocyanates, toxic, flammable","","E4","RPB","RFL","","",32861
"2285","Isocyanatobenzotrifluorides",0,0,0,"","","6.1","3","Toxic;Flamm. liquid;Package orientation","II","Y641","1 L","654","5 L","662","60 L","","6F","ISOCYANATOBENZOTRIFLUORIDES61","Isocyanatobenzotrifluorides","","E4","RPB","RFL","","",23191
"","3-Isocyanatomethyl-3,5,5-trimethylcyclohexyl isocyanate",0,0,0,"","Isophorone diisocyanate (UN2290)","","","","","","","","","","","","","ISOCYANATOMETHYLTRIMETHYLCYCLOHEXYLISOCYANATE","","","","","","","",23271
"","Isododecane",0,0,0,"","Pentamethylheptane (UN2286)","","","","","","","","","","","","","ISODODECANE","","","","","","","",23211
"2287","Isoheptene",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3H","ISOHEPTENE3","Isoheptene","","E2","RFL","","","",23221
"2288","Isohexene",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3H","ISOHEXENE3","Isohexene","","E2","RFL","","","",23231
"","Isooctane",0,0,0,"","Octanes (UN1262)","","","","","","","","","","","","","ISOOCTANE","","","","","","","",9531
"1216","Isooctene",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3H","ISOOCTENE3","Isooctene","","E2","RFL","","","",9071
"","Isopentane",0,0,0,"","Pentanes (UN1265)","","","","","","","","","","","","","ISOPENTANE","","","","","","","",9671
"","Isopentanoic acid",0,0,0,"","Corrosive liquid (UN1760)","","","","","","","","","","","","","ISOPENTANOICACID","","","","","","","",16791
"2371","Isopentenes",0,0,0,"","","3","","Flamm. liquid;Package orientation","I","Forbidden","Forbidden","351","1 L","361","30 L","","3H","ISOPENTENES3","Isopentenes","","E3","RFL","","","",24251
"","Isopentylamine",0,0,0,"","Amylamine (UN1106)","","","","","","","","","","","","","ISOPENTYLAMINE","","","","","","","",7251
"","Isopentyl nitrite",0,0,0,"","Amyl nitrite (UN1113)","","","","","","","","","","","","","ISOPENTYLNITRITE","","","","","","","",7381
"2289","Isophoronediamine",0,0,0,"","","8","","Corrosive;Package orientation","III","Y841","1 L","852","5 L","856","60 L","A803","8L","ISOPHORONEDIAMINE8","Isophoronediamine","","E1","RCM","","","",23241
"2290","Isophorone diisocyanate",0,0,0,"","","6.1","","Toxic;Package orientation","III","Y642","2 L","655","60 L","663","220 L","","6L","ISOPHORONEDIISOCYANATE61","Isophorone diisocyanate","","E1","RPB","","","",23251
"1218","Isoprene, stabilized",0,0,0,"","","3","","Flamm. liquid;Package orientation","I","Forbidden","Forbidden","351","1 L","361","30 L","A209","3H","ISOPRENESTABILIZED3","Isoprene, stabilized","","E3","RFL","","","",9081
"","Isoprene, unstabilized",0,0,0,"","","","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","","ISOPRENEUNSTABILIZED","","","","","","","",9091
"1219","Isopropanol",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","A180","3L","ISOPROPANOL3","Isopropanol","","E2","RFL","","","",9101
"2403","Isopropenyl acetate",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3L","ISOPROPENYLACETATE3","Isopropenyl acetate","","E2","RFL","","","",24591
"2303","Isopropenylbenzene",0,0,0,"","","3","","Flamm. liquid;Package orientation","III","Y344","10 L","355","60 L","366","220 L","","3L","ISOPROPENYLBENZENE3","Isopropenylbenzene","","E1","RFL","","","",23431
"1220","Isopropyl acetate",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3L","ISOPROPYLACETATE3","Isopropyl acetate","","E2","RFL","","","",9121
"1793","Isopropyl acid phosphate",0,0,0,"","","8","","Corrosive;Package orientation","III","Y841","1 L","852","5 L","856","60 L","A803","8L","ISOPROPYLACIDPHOSPHATE8","Isopropyl acid phosphate","","E1","RCM","","","",17341
"1219","Isopropyl alcohol",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","A180","3L","ISOPROPYLALCOHOL3","Isopropyl alcohol","","E2","RFL","","","",9111
"1221","Isopropylamine",0,0,0,"","","3","8","Flamm. liquid;Corrosive;Package orientation","I","Forbidden","Forbidden","350","0.5 L","360","2.5 L","","3CH","ISOPROPYLAMINE3","Isopropylamine","","E0","RFL","RCM","","",9131
"1918","Isopropylbenzene",0,0,0,"","","3","","Flamm. liquid;Package orientation","III","Y344","10 L","355","60 L","366","220 L","","3L","ISOPROPYLBENZENE3","Isopropylbenzene","","E1","RFL","","","",19001
"","Isopropyl sec-butyl peroxydicarbonate, not more than 52%, with di-sec-butyl peroxydicarbonate, not more than 28%, with di-isopropyl peroxydicarbonate, not more than 22%",0,0,0,"","","","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","","ISOPROPYLBUTYLPEROXYDICARBONATENOTMORETHAN52WITHDIBUTYLPEROXYDICARBONATENOTMORETHAN28WITHDIISOPROPYLPEROXYDICARBONATENOTMORETHAN22","","","","","","","",47101
"2405","Isopropyl butyrate",0,0,0,"","","3","","Flamm. liquid;Package orientation","III","Y344","10 L","355","60 L","366","220 L","","3L","ISOPROPYLBUTYRATE3","Isopropyl butyrate","","E1","RFL","","","",24611
"","Isopropyl chloride",0,0,0,"","2-Chloropropane (UN2356)","","","","","","","","","","","","","ISOPROPYLCHLORIDE","","","","","","","",24091
"2947","Isopropyl chloroacetate",0,0,0,"","","3","","Flamm. liquid;Package orientation","III","Y344","10 L","355","60 L","366","220 L","","3L","ISOPROPYLCHLOROACETATE3","Isopropyl chloroacetate","","E1","RFL","","","",31661
"2407","Isopropyl chloroformate",0,0,0,"","","6.1","3 8","","I","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","A2","6CF","ISOPROPYLCHLOROFORMATE61","Isopropyl chloroformate","","","RPB","RFL","RCM","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",24631
"","Isopropyl-alpha-chloropropionate",0,0,0,"","Isopropyl 2-chloropropionate (UN2934)","","","","","","","","","","","","","ISOPROPYLCHLOROPROPIONATE","","","","","","","",31461
"2934","Isopropyl 2-chloropropionate",0,0,0,"","","3","","Flamm. liquid;Package orientation","III","Y344","10 L","355","60 L","366","220 L","","3L","ISOPROPYLCHLOROPROPIONATE3","Isopropyl 2-chloropropionate","","E1","RFL","","","",31451
"","Isopropylcumyl hydroperoxide, more than 72% in solution",0,0,0,"","","","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","","ISOPROPYLCUMYLHYDROPEROXIDEMORETHAN72INSOLUTION","","","","","","","",37391
"","Isopropyl ether",0,0,0,"","Diisopropyl ether (UN1159)","","","","","","","","","","","","","ISOPROPYLETHER","","","","","","","",8121
"","Isopropylethylene",0,0,0,"","3-Methyl-1-butene (UN2561)","","","","","","","","","","","","","ISOPROPYLETHYLENE","","","","","","","",26361
"","Isopropyl formate",0,0,0,"","Propyl formates (UN1281)","","","","","","","","","","","","","ISOPROPYLFORMATE","","","","","","","",10031
"2406","Isopropyl isobutyrate",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3L","ISOPROPYLISOBUTYRATE3","Isopropyl isobutyrate","","E2","RFL","","","",24621
"2483","Isopropyl isocyanate",0,0,0,"","","6.1","3","","I","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","6H","ISOPROPYLISOCYANATE61","Isopropyl isocyanate","","","RPB","RFL","","",25571
"","Isopropyl mercaptan",0,0,0,"","Propanethiols (UN2402)","","","","","","","","","","","","","ISOPROPYLMERCAPTAN","","","","","","","",24581
"1222","Isopropyl nitrate",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3L","ISOPROPYLNITRATE3","Isopropyl nitrate","","E2","RFL","","","",9141
"","Isopropyl phosphoric acid",0,0,0,"","Isopropyl acid phosphate (UN1793)","","","","","","","","","","","","","ISOPROPYLPHOSPHORICACID","","","","","","","",17351
"2409","Isopropyl propionate",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3L","ISOPROPYLPROPIONATE3","Isopropyl propionate","","E2","RFL","","","",24641
"","Isopropyltoluene",0,0,0,"","Cymenes (UN2046)","","","","","","","","","","","","","ISOPROPYLTOLUENE","","","","","","","",21281
"","Isopropyltoluol",0,0,0,"","Cymenes (UN2046)","","","","","","","","","","","","","ISOPROPYLTOLUOL","","","","","","","",21291
"2907","Isosorbide dinitrate mixture",0,1,0,"with 60% or more lactose, mannose, starch or calcium hydrogen phosphate","","4.1","","Flamm. solid","II","Forbidden","Forbidden","445","15 kg","448","50 kg","A40;A49","3L","ISOSORBIDEDINITRATEMIXTURE41WITH60ORMORELACTOSEMANNOSESTARCHORCALCIUMHYDROGENPHOSPHATE","Isosorbide dinitrate mixture","changed","E0","RFS","","","BEG-03",31161
"","Isosorbide dinitrate mixture with less than 60% lactose, mannose, starch or calcium hydrogen phosphate",0,1,0,"","","","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","","ISOSORBIDEDINITRATEMIXTUREWITHLESSTHAN60LACTOSEMANNOSESTARCHORCALCIUMHYDROGENPHOSPHATE","","","","","","","",31171
"3251","Isosorbide-5-mononitrate",0,0,0,"","","4.1","","","III","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","A110","3L","ISOSORBIDEMONONITRATE41","Isosorbide-5-mononitrate","","","RFS","","","",35081
"","Isothiocyanic acid",0,0,0,"","","","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","","ISOTHIOCYANICACID","","","","","","","",37381
"","Isovaleraldehyde",0,0,0,"","Valeraldehyde (UN2058)","","","","","","","","","","","","","ISOVALERALDEHYDE","","","","","","","",21641
"","Jet fuel",0,0,0,"","Fuel, aviation, turbine engine (UN1863)","","","","","","","","","","","","","JETFUEL","","","","","","","",18421
"0124","Jet perforating guns, charged,",0,1,0,"oil well, without detonator","","1.1D","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","JETPERFORATINGGUNSCHARGED11DOILWELLWITHOUTDETONATOR","Jet perforating guns, charged,","","","REX","","","",1361
"0494","Jet perforating guns, charged,",0,1,0,"oil well, without detonator","","1.4D","","Explosive 1.4","","Forbidden","Forbidden","Forbidden","Forbidden","101","300 kg","A24;A802","1L","JETPERFORATINGGUNSCHARGED14DOILWELLWITHOUTDETONATOR","Jet perforating guns, charged,","","E0","RXD","","","",5531
"","Jet perforators",0,0,0,"","Charges, shaped (UN0059);Charges, shaped (UN0439);Charges, shaped (UN0440);Charges, shaped (UN0441)","","","","","","","","","","","","","JETPERFORATORS","","","","","","","",621
"","Jet tappers, without detonator",0,0,0,"","Charges, shaped (UN0059);Charges, shaped (UN0439);Charges, shaped (UN0440);Charges, shaped (UN0441)","","","","","","","","","","","","","JETTAPPERSWITHOUTDETONATOR","","","","","","","",631
"","Jet thrust igniters, for rocket motors or Jato",0,0,0,"","Igniters (UN0121);Igniters (UN0314);Igniters (UN0315);Igniters (UN0325);Igniters (UN0454)","","","","","","","","","","","","","JETTHRUSTIGNITERSFORROCKETMOTORSORJATO","","","","","","","",1351
"","Jet thrust unit (Jato)",0,0,0,"","Rocket motors (UN0186);Rocket motors (UN0280);Rocket motors (UN0281)","","","","","","","","","","","","","JETTHRUSTUNITJATO","","","","","","","",2101
"","Jute",0,0,0,"","Fibres, animal (UN1373)","","","","","","","","","","","","","JUTE","","","","","","","",11411
"","Kapok",0,0,0,"","Fibres, animal (UN1373)","","","","","","","","","","","","","KAPOK","","","","","","","",11421
"1223","Kerosene",0,0,0,"","","3","","Flamm. liquid;Package orientation","III","Y344","10 L","355","60 L","366","220 L","A324","3L","KEROSENE3","Kerosene","","E1","RFL","","","",9151
"","Ketone oils",0,0,0,"","Acetone oils (UN1091)","","","","","","","","","","","","","KETONEOILS","","","","","","","",7081
"1224","Ketones, liquid",1,0,1,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","A3","3L","KETONESLIQUID3","Ketones, liquid","","E2","RFL","","","",9171
"1224","Ketones, liquid",1,0,1,"","","3","","Flamm. liquid;Package orientation","III","Y344","10 L","355","60 L","366","220 L","A3","3L","KETONESLIQUID3","Ketones, liquid","","E1","RFL","","","",9172
"3497","Krill meal",0,0,0,"","","4.2","","Spont. comb.","II","Forbidden","Forbidden","467","15 kg","470","50 kg","A3","4L","KRILLMEAL","Krill meal","","E2","RSC","","","",57131
"3497","Krill meal",0,0,0,"","","4.2","","Spont. comb.","III","Forbidden","Forbidden","469","25 kg","471","100 kg","A3","4L","KRILLMEAL","Krill meal","","E1","RSC","","","",57132
"1056","Krypton, compressed",0,0,0,"","","2.2","","Non-flamm. gas","","Forbidden","Forbidden","200","75 kg","200","150 kg","A69;A202","2L","KRYPTONCOMPRESSED22","Krypton, compressed","","E1","RNG","","","",6441
"1970","Krypton, refrigerated liquid",0,0,0,"","","2.2","","Non-flamm. gas;Cryogenic liquid;Package orientation","","Forbidden","Forbidden","202","50 kg","202","500 kg","","2L","KRYPTONREFRIGERATEDLIQUID22","Krypton, refrigerated liquid","","E1","RNG","RCL","","",19871
"","Lacquer base or lacquer chips, nitrocellulose, dry,",0,1,0,"","Nitrocellulose mixture with plasticizer, without pigment (UN2557);Nitrocellulose mixture without plasticizer, with pigment (UN2557);Nitrocellulose mixture with plasticizer, with pigment (UN2557)","","","","","","","","","","","","","LACQUERBASEORLACQUERCHIPSNITROCELLULOSEDRY","","","","","","","",26311
"","Lacquer base or lacquer chips, plastic, wet with alcohol or solvent",0,0,0,"","Paint (UN1263);Nitrocellulose solution, flammable (UN2059);Nitrocellulose with water (UN2555);Nitrocellulose with alcohol (UN2556)","","","","","","","","","","","","","LACQUERBASEORLACQUERCHIPSPLASTICWETWITHALCOHOLORSOLVENT","","","","","","","",21691
"","Lacquer, liquid",0,0,0,"","Paint (UN1263);Nitrocellulose solution, flammable (UN2059);Nitrocellulose with water (UN2555);Nitrocellulose with alcohol (UN2556);Paint (UN3066)","","","","","","","","","","","","","LACQUERLIQUID","","","","","","","",21701
"","Lamp black",0,0,0,"","Carbon (UN1361)","","","","","","","","","","","","","LAMPBLACK","","","","","","","",11151
"1616","Lead acetate",0,0,0,"","","6.1","","Toxic","III","Y645","10 kg","670","100 kg","677","200 kg","","6L","LEADACETATE61","Lead acetate","","E1","RPB","","","",14631
"1617","Lead arsenates",0,0,0,"","","6.1","","Toxic","II","Y644","1 kg","669","25 kg","676","100 kg","","6L","LEADARSENATES61","Lead arsenates","","E4","RPB","","","USG-04",14651
"1618","Lead arsenites",0,0,0,"","","6.1","","Toxic","II","Y644","1 kg","669","25 kg","676","100 kg","","6L","LEADARSENITES61","Lead arsenites","","E4","RPB","","","",14671
"","Lead azide (dry)",0,0,0,"","","","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","","LEADAZIDEDRY","","","","","","","",1391
"0129","Lead azide, wetted",0,0,0,"with 20% or more water or mixture of alcohol and water, by weight","","1.1A","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","LEADAZIDEWETTED11AWITH20ORMOREWATERORMIXTUREOFALCOHOLANDWATERBYWEIGHT","Lead azide, wetted","","","REX","","","",1371
"","Lead azide, wetted with less than 20% water or mixture of alcohol and water",0,0,0,"","","","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","","LEADAZIDEWETTEDWITHLESSTHAN20WATERORMIXTUREOFALCOHOLANDWATER","","","","","","","",1381
"","Lead chloride, solid",0,0,0,"","Lead compound, soluble (UN2291)","","","","","","","","","","","","","LEADCHLORIDESOLID","","","","","","","",23291
"2291","Lead compound, soluble",1,0,1,"","","6.1","","Toxic","III","Y645","10 kg","670","100 kg","677","200 kg","A92","6L","LEADCOMPOUNDSOLUBLE61","Lead compound, soluble","","E1","RPB","","","",23281
"1620","Lead cyanide",0,0,0,"","","6.1","","Toxic","II","Y644","1 kg","669","25 kg","676","100 kg","","6L","LEADCYANIDE61","Lead cyanide","","E4","RPB","","","",14681
"1872","Lead dioxide",0,0,0,"","","5.1","","Oxidizer","III","Y546","10 kg","559","25 kg","563","100 kg","A803","5L","LEADDIOXIDE51","Lead dioxide","","E1","ROX","","","",18541
"","Lead (II) acetate",0,0,0,"","Lead acetate (UN1616)","","","","","","","","","","","","","LEADIIACETATE","","","","","","","",14641
"","Lead (II) cyanide",0,0,0,"","Lead cyanide (UN1620)","","","","","","","","","","","","","LEADIICYANIDE","","","","","","","",14691
"","Lead (II) nitrate",0,0,0,"","Lead nitrate (UN1469)","","","","","","","","","","","","","LEADIINITRATE","","","","","","","",12731
"","Lead (II) perchlorate",0,0,0,"","Lead perchlorate, solid (UN1470);Lead perchlorate solution (UN3408)","","","","","","","","","","","","","LEADIIPERCHLORATE","","","","","","","",12751
"1469","Lead nitrate",0,0,0,"","","5.1","6.1","Oxidizer;Toxic","II","Y543","1 kg","558","5 kg","562","25 kg","","5P","LEADNITRATE51","Lead nitrate","","E2","ROX","RPB","","",12721
"","Lead nitroresorcinate (dry)",0,0,0,"","","","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","","LEADNITRORESORCINATEDRY","","","","","","","",37411
"1470","Lead perchlorate, solid",0,0,0,"","","5.1","6.1","Oxidizer;Toxic","II","Y543","1 kg","558","5 kg","562","25 kg","","5P","LEADPERCHLORATESOLID51","Lead perchlorate, solid","","E2","ROX","RPB","","",12741
